23493,117580,130650,23493,965,234930,23493
5169,25872,28747,5169,708,51688,5169
6385,31962,35514,6385,544,63849,6385
14981,74985,83317,14981,397,149810,14981
15408,77117,85686,15408,940,154080,15408
7252,36298,40332,7252,566,72511,7252
2042,10219,11355,2042,673,20420,2042
2988,14952,16614,2988,360,29872,2988
19700,98601,109560,19700,372,197000,19700
16034,80255,89173,16034,17,160340,16034
9698,48542,53936,9698,641,96973,9698
12845,64292,71436,12845,181,128450,12845
21519,107710,119680,21519,293,215190,21519
26040,130330,144810,26040,422,260400,26040
15510,77631,86257,15510,648,155100,15510
5234,26197,29108,5234,594,52336,5234
22239,111310,123680,22239,80,222390,22239
21633,108280,120310,21633,896,216330,21633
16589,83036,92263,16589,138,165890,16589
8166,40876,45418,8166,248,81655,8166
21834,109280,121420,21834,318,218340,21834
7852,39304,43672,7852,13,78512,7852
14504,72595,80662,14504,507,145040,14504
21729,108750,120830,21729,413,217290,21729
21207,106150,117950,21207,297,212070,21207
17726,88723,98582,17726,19,177260,17726
7470,37393,41548,7470,151,74694,7470
3775,18894,20994,3775,884,37744,3775
16262,81395,90439,16262,472,162620,16262
11979,59959,66622,11979,899,119790,11979
2164,10827,12030,2164,307,21632,2164
3358,16807,18675,3358,663,33575,3358
18477,92480,102760,18477,583,184770,18477
15698,78573,87304,15698,155,156980,15698
1764,8827,9808,1764,830,17633,1764
7973,39911,44346,7973,841,79725,7973
25292,126590,140660,25292,634,252920,25292
11742,58770,65300,11742,386,117420,11742
24910,124670,138520,24910,479,249100,24910
22454,112380,124870,22454,48,224540,22454
27292,136590,151770,27292,441,272920,27292
21952,109870,122080,21952,203,219520,21952
9455,47324,52583,9455,677,94543,9455
22920,114720,127470,22920,692,229200,22920
12567,62895,69884,12567,456,125670,12567
16586,83019,92244,16586,94,165860,16586
8643,43263,48070,8643,589,86427,8643
17290,86543,96159,17290,585,172900,17290
21283,106530,118370,21283,324,212830,21283
2506,12541,13935,2506,501,25057,2506
21576,107990,119990,21576,21,215760,21576
21522,107720,119690,21522,862,215220,21522
27747,138870,154300,27747,92,277470,27747
8751,43806,48674,8751,227,87509,8751
27045,135360,150400,27045,282,270450,27045
25487,127560,141730,25487,742,254870,25487
4912,24586,27318,4912,15,49120,4912
8297,41533,46148,8297,655,82968,8297
18148,90834,100930,18148,806,181480,6626
26245,131350,145950,26245,756,262450,26245
21634,108280,120310,21634,619,216340,21634
4693,23488,26098,4693,283,46923,4693
21496,107590,119550,21496,328,214960,21496
13466,67401,74890,13466,239,134660,13466
27636,138320,153690,27636,406,276360,27636
15824,79203,88004,15824,656,158240,15824
23613,118180,131310,23613,993,236130,23613
20028,100240,111380,20028,565,200280,20028
19623,98218,109130,19623,651,196230,19623
16865,84411,93790,16865,899,168650,16865
12335,61734,68594,12335,2,123350,12335
25967,129960,144400,25967,258,259670,25967
15729,78729,87477,15729,914,157290,15729
7555,37817,42019,7555,60,75543,7555
23173,115980,128870,23173,263,231730,23173
3346,16745,18606,3346,92,33451,3346
20960,104910,116570,20960,769,209600,20960
27009,135180,150200,27009,187,270090,27009
12929,64709,71899,12929,657,129290,12929
22108,110650,122950,22108,670,221080,22108
20277,101500,112780,20277,389,202770,20277
27686,138570,153970,27686,319,276860,27686
8534,42719,47466,8534,650,85339,8534
21302,106620,118470,21302,662,213020,21302
5588,27969,31077,5588,493,55876,5588
8633,43210,48012,8633,83,86321,8633
26228,131270,145860,26228,414,262280,26228
21045,105340,117050,21045,179,210450,21045
15342,76791,85324,15342,355,153420,15342
25507,127660,141850,25507,829,255070,25507
2547,12746,14163,2547,679,25466,2547
6466,32365,35962,6466,275,64652,6466
5170,25878,28754,5170,291,51700,5170
27838,139330,154810,27838,720,278380,27838
6150,30782,34203,6150,447,61493,6150
4551,22777,25308,4551,166,45504,4551
6675,33414,37127,6675,729,66749,6675
8726,43680,48534,8726,872,87258,8726
14062,70380,78200,14062,849,140620,14062
920,4602,5113,920,669,9199,920
13189,66015,73350,13189,470,131890,13189
5750,28777,31975,5750,273,57492,5750
12211,61114,67905,12211,938,122110,12211
25115,125700,139670,25115,470,251150,25115
22273,111480,123870,22273,542,222730,22273
1435,7179,7977,1435,350,14346,1435
12490,62514,69460,12490,385,124900,12490
25348,126860,140960,25348,770,253480,25348
22354,111880,124310,22354,781,223540,22354
3231,16171,17968,3231,433,32306,3231
26830,134280,149200,26830,691,268300,26830
16614,83160,92400,16614,549,166140,16614
7340,36743,40826,7340,899,73398,7340
19585,98031,108920,19585,948,195850,19585
22678,113500,126110,22678,515,226780,22678
13557,67856,75396,13557,583,135570,13557
7181,35942,39936,7181,345,71801,7181
16054,80355,89284,16054,90,160540,16054
14934,74747,83053,14934,185,149340,14934
5235,26200,29112,5235,480,52344,5235
5204,26045,28939,5204,729,52034,5204
7642,38254,42505,7642,783,76415,7642
19847,99337,110380,19847,597,198470,19847
17045,85311,94790,17045,450,170450,17045
14164,70892,78769,14164,603,141640,14164
23265,116440,129380,23265,835,232650,23265
7776,38926,43252,7776,659,77757,7776
18264,91415,101570,18264,824,182640,18264
891,4455,4950,891,42,8905,891
23604,118140,131270,23604,834,236040,23604
7423,37160,41289,7423,835,74229,7423
8141,40750,45278,8141,479,81403,8141
12158,60851,67613,12158,881,121580,12158
11378,56952,63280,11378,344,113780,11378
16808,84128,93476,16808,371,168080,16808
17427,87227,96919,17427,103,174270,17427
17619,88189,97988,17619,575,176190,17619
10311,51614,57349,10311,199,103110,10311
22552,112870,125410,22552,133,225520,22552
21809,109150,121280,21809,450,218090,21809
10512,52615,58462,10512,726,105120,10512
20786,104040,115600,20786,1,207860,20786
13520,67672,75192,13520,1,135200,13520
815,4075,4528,815,350,8144,815
18985,95024,105580,18985,464,189850,18985
1642,8216,9129,1642,956,16416,1642
5204,26046,28940,5204,788,52035,5204
7521,37647,41830,7521,577,75202,7521
22900,114620,127360,22900,741,229000,22900
19185,96030,106700,19185,526,191850,19185
1321,6606,7340,1321,351,13202,1321
18962,94911,105460,18962,767,189620,18962
17721,88697,98553,17721,250,177210,17721
7292,36503,40559,7292,695,72920,7292
21147,105840,117600,21147,251,211470,21147
17511,87648,97387,17511,732,175110,17511
14130,70722,78580,14130,727,141300,14130
6951,34792,38658,6951,207,69506,6951
14625,73205,81339,14625,119,146250,14625
27595,138110,153460,27595,335,275950,27595
24248,121360,134850,24248,996,242480,24248
4181,20924,23249,4181,729,41803,4181
11981,59966,66629,11981,929,119810,11981
14294,71546,79496,14294,582,142940,14294
12223,61174,67972,12223,219,122230,12223
816,4083,4537,816,293,8160,816
8357,41831,46479,8357,165,83562,8357
18571,92949,103280,18571,502,185710,18571
27209,136180,151310,27209,765,272090,27209
8657,43333,48148,8657,201,86567,8657
3204,16034,17816,3204,19,32034,3204
6345,31759,35288,6345,396,63444,6345
27576,138020,153360,27576,846,275760,10068
7455,37318,41465,7455,686,74545,7455
5859,29326,32585,5859,777,58588,5859
23141,115820,128690,23141,210,231410,23141
11694,58529,65033,11694,856,116940,11694
9032,45207,50230,9032,483,90311,9032
25314,126700,140780,25314,502,253140,25314
10400,52059,57844,10400,455,104000,10400
1169,5847,6496,1169,935,11684,1169
20514,102680,114090,20514,50,205140,20514
1707,8545,9495,1707,886,17070,1707
5189,25972,28858,5189,311,51887,5189
726,3632,4035,726,621,7258,726
20095,100580,111760,20095,6,200950,20095
7280,36441,40490,7280,678,72795,7280
10438,52247,58053,10438,966,104380,10438
6671,33390,37100,6671,15,66702,6671
16545,82814,92016,16545,755,165450,16545
21354,106880,118760,21354,831,213540,21354
10405,52082,57869,10405,212,104050,10405
14852,74337,82597,14852,257,148520,14852
2356,11790,13100,2356,432,23558,2356
17973,89958,99954,17973,591,179730,17973
16049,80330,89256,16049,92,160490,16049
18389,92042,102270,18389,366,183890,18389
449,2246,2495,449,95,4485,449
24395,122100,135670,24395,608,243950,24395
27715,138710,154120,27715,850,277150,27715
14707,73615,81795,14707,919,147070,14707
1940,9705,10783,1940,48,19391,1940
10327,51691,57435,10327,150,103270,10327
25679,128520,142800,25679,944,256790,25679
18267,91428,101590,18267,976,182670,18267
21232,106270,118080,21232,272,212320,21232
13737,68759,76399,13737,564,137370,13737
21610,108160,120180,21610,915,216100,21610
20328,101750,113060,20328,451,203280,20328
11904,59585,66206,11904,807,119040,11904
14678,73468,81632,14678,978,146780,14678
6380,31933,35482,6380,241,63791,6380
6954,34807,38675,6954,151,69535,6954
15296,76560,85067,15296,248,152960,15296
19885,99529,110590,19885,726,198850,19885
13192,66031,73368,13192,360,131920,13192
8835,44221,49135,8835,305,88341,8835
26403,132150,146830,26403,586,264030,26403
21187,106050,117830,21187,435,211870,21187
12759,63861,70957,12759,747,127590,12759
480,2398,2664,480,606,4791,480
7252,36301,40335,7252,787,72518,7252
4015,20095,22328,4015,237,40145,4015
18409,92137,102380,18409,210,184090,18409
11927,59699,66333,11927,481,119270,11927
25658,128420,142690,25658,477,256580,25658
4249,21266,23629,4249,944,42488,4249
20705,103630,115150,20705,400,207050,20705
11424,57182,63536,11425,913,114250,11425
17501,87596,97329,17501,35,175010,17501
23513,117680,130760,23513,99,235130,23513
15897,79567,88408,15897,106,158970,15897
10839,54254,60283,10839,830,108390,10839
851,4256,4729,851,88,8505,851
10813,54122,60136,10813,656,108130,10813
2342,11719,13022,2342,183,23415,2342
25357,126910,141010,25357,681,253570,25357
2819,14109,15677,2819,651,28186,2819
24876,124500,138330,24876,451,248760,24876
15530,77728,86365,15530,418,155300,15530
2015,10083,11204,2015,581,20148,2015
8438,42239,46933,8438,347,84378,8438
4566,22852,25392,4566,300,45654,4566
18184,91012,101130,18184,178,181840,18184
356,1780,1978,356,357,3553,356
18336,91775,101970,18336,236,183360,18336
14717,73665,81850,14717,17,147170,14717
25774,129000,143330,25774,330,257740,25774
14202,71082,78980,14202,924,142020,14202
8458,42337,47042,8458,915,84575,8458
13416,67150,74612,13416,913,134160,13416
8261,41351,45946,8261,975,82605,8261
17904,89614,99572,17904,994,179040,17904
9623,48166,53518,9623,593,96223,9623
6647,33270,36967,6647,513,66461,6647
12668,63406,70452,12668,269,126680,12668
20098,100600,111780,20098,687,200980,20098
1797,8995,9994,1797,405,17969,1797
4812,24083,26759,4812,160,48112,4812
24040,120320,133690,24040,640,240400,24040
7168,35878,39865,7168,79,71673,7168
16307,81624,90694,16307,509,163070,16307
21665,108440,120490,21665,877,216650,21665
25036,125300,139220,25036,224,250360,25036
25596,128110,142350,25596,715,255960,25596
24479,122520,136130,24479,672,244790,24479
12684,63485,70539,12684,764,126840,12684
24977,125010,138900,24977,787,249770,24977
12187,60994,67772,12187,140,121870,12187
26930,134790,149770,26930,229,269300,26930
19327,96739,107490,19327,31,193270,19327
664,3319,3688,664,170,6636,664
16446,82317,91464,16446,415,164460,16446
23823,119240,132490,23823,322,238230,23823
6822,34144,37938,6822,596,68212,6822
8834,44216,49129,8834,41,88332,8834
5762,28838,32043,5762,908,57614,5762
18740,93798,104220,18740,685,187400,18740
20141,100810,112010,20141,282,201410,20141
1032,5159,5732,1032,151,10311,1032
8644,43266,48074,8644,846,86433,8644
26296,131610,146230,26296,438,262960,26296
17846,89320,99245,17846,691,178460,17846
27769,138980,154420,27769,403,277690,27769
16521,82695,91884,16521,476,165210,16521
11713,58625,65139,11713,106,117130,11713
25003,125140,139050,25003,421,250030,25003
10944,54778,60865,10944,417,109440,10944
3444,17236,19152,3444,248,34433,3444
6777,33924,37694,6777,483,67768,6777
26815,134210,149120,26815,218,268150,26815
6350,31785,35317,6350,564,63495,6350
27619,138230,153590,27619,156,276190,27619
8415,42121,46802,8415,181,84142,8415
10820,54159,60177,10820,692,108200,10820
2131,10661,11846,2131,662,21302,2131
22636,113300,125890,22636,765,226360,22636
8095,40522,45025,8095,804,80947,8095
23218,116210,129120,23218,994,232180,23218
11279,56455,62728,11279,915,112790,11279
8141,40753,45282,8141,19,81407,8141
22606,113150,125720,22606,762,226060,22606
17594,88064,97849,17594,140,175940,17594
12948,64805,72006,12948,373,129480,12948
4982,24937,27708,4982,471,49820,4982
3585,17942,19936,3585,368,35842,3585
1270,6354,7060,1270,379,12700,1270
20907,104650,116280,20907,359,209070,20907
8705,43576,48418,8705,624,87049,8705
16328,81727,90808,16328,734,163280,16328
19684,98526,109470,19684,462,196840,19684
7436,37221,41357,7436,923,74351,7436
17734,88763,98626,17734,195,177340,17734
13223,66182,73536,13223,298,132230,13223
17938,89784,99760,17938,153,179380,17938
27452,137400,152670,27452,236,274520,27452
56,277,308,56,581,552,56
16695,83563,92848,16695,643,166950,16695
12963,64881,72090,12963,615,129630,12963
11039,55253,61393,11039,262,110390,11039
13661,68377,75975,13661,164,136610,13661
20036,100290,111430,20036,780,200360,20036
24431,122280,135870,24431,631,244310,24431
19572,97962,108850,19572,637,195720,19572
10760,53860,59845,10760,511,107600,10760
4475,22400,24889,4475,250,44750,4475
11670,58411,64902,11670,497,116700,11670
12595,63036,70040,12595,306,125950,12595
21624,108230,120260,21624,873,216240,21624
12253,61325,68139,12253,608,122530,12253
14027,70205,78006,14027,938,140270,14027
1280,6401,7112,1280,503,12793,1280
6665,33360,37067,6665,106,66641,6665
20561,102920,114360,20561,181,205610,20561
27166,135960,151070,27166,408,271660,27166
26679,133530,148370,26679,694,266790,26679
24858,124410,138230,24858,431,248580,24858
2431,12165,13517,2431,50,24306,2431
13003,65081,72313,13003,1,130030,13003
824,4119,4577,824,334,8232,824
24044,120340,133710,24044,65,240440,24044
24681,123530,137260,24681,133,246810,24681
26269,131470,146080,26269,82,262690,26269
14252,71335,79262,14252,234,142520,14252
19807,99139,110160,19807,629,198070,19807
13491,67527,75030,13491,856,134910,13491
21430,107260,119180,21430,879,214300,21430
3475,17391,19324,3475,307,34742,3475
11360,56862,63180,11360,967,113600,11360
1382,6915,7683,1382,195,13819,1382
10791,54013,60015,10791,425,107910,10791
8321,41651,46279,8321,597,83202,8321
21390,107060,118960,21390,282,213900,21390
24867,124460,138290,24867,541,248670,24867
4183,20935,23262,4183,25,41825,4183
12829,64209,71344,12829,167,128290,12829
22415,112190,124660,22415,403,224150,22415
11561,57865,64295,11561,305,115610,11561
2681,13418,14909,2681,376,26808,2681
795,3977,4419,795,731,7950,795
20358,101900,113220,20358,108,203580,20358
10019,50149,55722,10019,970,100190,10019
4138,20710,23012,4138,243,41377,4138
26428,132270,146970,26428,401,264280,26428
26137,130810,145350,26137,16,261370,26137
15916,79665,88517,15916,425,159160,15916
26912,134700,149670,26912,93,269120,26912
8003,40062,44514,8003,589,80029,8003
17944,89814,99794,17944,446,179440,17944
19553,97867,108740,19553,859,195530,19553
26020,130230,144700,26020,729,260200,26020
1497,7489,8321,1497,101,14963,1497
17155,85864,95405,17155,569,171550,17155
18334,91766,101960,18334,49,183340,18334
22807,114150,126830,22807,287,228070,22807
8063,40362,44847,8063,593,80628,8063
24938,124810,138680,24938,214,249380,24938
13742,68784,76428,13742,640,137420,13742
16003,80100,89000,16003,277,160030,16003
14742,73787,81986,14742,740,147420,14742
12015,60137,66819,12015,381,120150,12015
1622,8117,9018,1622,256,16217,1622
11973,59930,66589,11973,809,119730,11973
18084,90513,100570,18084,285,180840,18084
4857,24308,27009,4857,189,48563,4857
2871,14368,15965,2871,374,28705,2871
702,3511,3901,702,794,7018,702
4863,24340,27045,4863,713,48626,4863
14883,74494,82772,14883,61,148830,14883
12851,64320,71467,12851,97,128510,12851
6994,35007,38897,6994,38,69934,6994
17386,87021,96690,17386,264,173860,17386
21724,108730,120810,21724,121,217240,21724
19497,97591,108440,19497,211,194970,19497
22041,110320,122580,22041,790,220410,22041
1289,6449,7166,1289,216,12888,1289
23671,118470,131630,23671,320,236710,23671
12956,64846,72052,12956,90,129560,12956
13092,65528,72809,13092,554,130920,13092
25324,126740,140820,25324,51,253240,25324
7907,39582,43980,7907,189,79067,7907
13007,65104,72338,13007,466,130070,13007
19102,95611,106240,19102,377,191020,19102
24519,122720,136360,24519,469,245190,24519
12694,63536,70596,12694,439,126940,12694
6269,31377,34864,6269,360,62681,6269
19022,95210,105790,19022,262,190220,19022
18313,91661,101850,18313,120,183130,18313
2203,11024,12249,2203,28,22028,2203
8454,42316,47018,8454,716,84533,8454
20539,102800,114220,20539,647,205390,20539
16590,83038,92265,16590,462,165900,16590
27933,139800,155330,27933,482,279330,27933
11028,55200,61334,11028,122,110280,11028
1132,5662,6291,1132,448,11316,1132
12071,60417,67130,12071,42,120710,12071
19013,95166,105740,19013,354,190130,19013
9124,45668,50743,9124,853,91233,9124
6432,32195,35773,6432,893,64314,6432
6294,31506,35007,6294,284,62938,6294
15862,79393,88215,15862,605,158620,15862
6253,31299,34777,6253,709,62525,6253
22867,114450,127170,22867,89,228670,22867
8122,40655,45173,8122,280,81213,8122
21759,108900,121000,21759,96,217590,21759
15062,75392,83769,15062,557,150620,15062
13910,69621,77357,13910,705,139100,13910
9615,48128,53476,9615,713,96147,9615
20195,101080,112310,20195,949,201950,20195
14550,72827,80919,14550,60,145500,14550
11270,56410,62678,11270,498,112700,11270
9922,49662,55180,9922,768,99214,9922
2122,10617,11797,2122,524,21215,2122
7855,39319,43688,7855,3,78542,7855
27564,137960,153290,27564,939,275640,27564
11715,58635,65150,11715,482,117150,11715
